fecha,region,establecimiento,administracion,subsistema,regimen_control,tipo_poblacion,poblacion,sexo,atendidos
30/11/2024,Región de Tarapacá,C.D.P. Pozo Almonte,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Coquimbo,C.D.P. Vicuña,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Petorca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Collipulli,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Libertad Condicional,Hombre,1
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,1
30/11/2024,Región de Valparaíso,C.D.P. Quillota,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,1
30/11/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,1
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Mujer,1
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Los Lagos,C.D.P. Castro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Beneficios de Reinserción,Salida Controlada al Medio Libre,Hombre,1
30/11/2024,Región de Antofagasta,C.C.P. Antofagasta concesionado,Concesionada,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de la Araucanía,C.P.F. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Mujer,1
30/11/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Mujer,1
30/11/2024,Región de Magallanes y la Antártica Chilena,C.P. Punta Arenas,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Mujer,1
30/11/2024,Región del Maule,C.C.P. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Valparaíso,C.R.S. Valparaíso,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Puerto Natales,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Valparaíso,C.D.P. Petorca,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Los Lagos,C.D.P. Castro,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Victoria,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Collipulli,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Coquimbo,C.D.P. Illapel,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región de Coquimbo,C.R.S. La Serena,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Abierto,Apremios,Condenados (Arresto Nocturno),Hombre,1
30/11/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Oficina de Diagnóstico Prontuarial,Mujer,5
30/11/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,1
30/11/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,1
30/11/2024,Región del Biobío,C.D.P. Arauco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,1
30/11/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Indulto Conmutativo,Hombre,1
30/11/2024,Región de la Araucanía,C.E.T. Vilcún,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,1
30/11/2024,Región de Ñuble,C.E.T. San Carlos,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,1
30/11/2024,Región de Los Ríos,C.E.T. Valdivia,Tradicional,Subsistema Cerrado,Régimen de Control Semiabierto,Condenados (C.E.T.),Condenados en C.E.T. Semiabierto,Mujer,1
30/11/2024,Región Metropolitana,C.P.F. San Miguel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Procesados,Mujer,1
30/11/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,1
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Puerto Natales,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Imputados,Mujer,1
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados en Sección Juvenil,Hombre,1
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Puerto Natales,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,1
30/11/2024,Región de la Araucanía,C.P.F. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Hombre,1
30/11/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Privados de Libertad 24 Horas),Mujer,1
30/11/2024,Región de la Araucanía,C.P.F. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,1
30/11/2024,Región de Los Ríos,C.P. Valdivia,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,1
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.C.P. Coyhaique,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Hombre,1
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.C.P. Coyhaique,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,1
30/11/2024,Región del Biobío,CP Bio Bio,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Detenidos,Mujer,1
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,1
30/11/2024,Región de Atacama,C.D.P. Vallenar,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,1
30/11/2024,Región de Los Lagos,C.P. Puerto Montt,Concesionada,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,1
30/11/2024,Región del Maule,C.C.P. Talca,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Hombre,1
30/11/2024,Región Metropolitana,C.P.F. San Miguel,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Expulsión (Ley N°20.603),Mujer,1
30/11/2024,Región de Atacama,C.C.P. Copiapó,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Mujer,1
30/11/2024,Región de la Araucanía,C.D.P. Villarrica,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región del Biobío,C.D.P. Mulchén,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región del Maule,C.C.P. Linares,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región del Maule,C.C.P. Cauquenes,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Cerrado,Régimen de Control Cerrado,Cerrado 24 Horas,Condenados (Falta),Hombre,1
30/11/2024,Región Metropolitana,C.R.S. Santiago Oriente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Mujer,2
30/11/2024,Región Metropolitana,C.R.S. Santiago Centro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Hombre,2
30/11/2024,Región Metropolitana,C.P.F. Santiago,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Mujer,3
30/11/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,3
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,3
30/11/2024,Región de Los Ríos,C.D.P. La Unión,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,3
30/11/2024,Región del Maule,C.C.P. Molina,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,3
30/11/2024,Región Metropolitana,C.R.S. Santiago Norte,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Indulto General Conmutativo Ley 21.228,Reclusión Domiciliaria Nocturna Art. 5,Hombre,3
30/11/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Indulto Conmutativo,Mujer,4
30/11/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,4
30/11/2024,Región de la Araucanía,C.C.P. Victoria,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,4
30/11/2024,Región de Coquimbo,C.D.P. Ovalle,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,4
30/11/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Indulto Conmutativo,Hombre,20
30/11/2024,Región de la Araucanía,C.D.P. Villarrica,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,16
30/11/2024,Región Metropolitana,C.R.A. Manuel Rodríguez,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,31
30/11/2024,Región de Valparaíso,C.D.P. Limache,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Reclusión Nocturna,Hombre,5
30/11/2024,Región Metropolitana,C.R.S. Santiago Oriente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Hombre,5
30/11/2024,Región Metropolitana,C.R.S. Santiago Norte,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Mujer,5
30/11/2024,Región Metropolitana,C.R.S. Santiago Occidente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Hombre,15
30/11/2024,Región Metropolitana,C.R.S. Santiago Norte,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Libertad Vigilada del Adulto,Hombre,23
30/11/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Mujer,10
30/11/2024,Región de la Araucanía,C.R.S. Temuco,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,7
30/11/2024,Región de Antofagasta,C.R.S. Antofagasta,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,11
30/11/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,3
30/11/2024,Región de Los Ríos,C.R.S. Valdivia,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,7
30/11/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,71
30/11/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,5
30/11/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,6
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Puerto Natales,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,8
30/11/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,5
30/11/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,15
30/11/2024,Región de Valparaíso,C.R.S. Valparaíso,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Mujer,11
30/11/2024,Región de Valparaíso,C.R.S. Valparaíso,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Medidas Alternativa a la Reclusión,Remisión Condicional de la Pena (Medida Alternativa),Hombre,94
